age,workclass,education,education_years,marital_status,occupation,relationship,race,sex,hours_week,country,permit,stress
50,,7th-8th,4,Separated,,Own-child,,Female,20,United-States,M,0
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,D,1
40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,40,United-States,B,1
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,,Male,35,United-States,D,0
44,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,,Male,55,United-States,B,0
56,Private,10th,6,Divorced,Adm-clerical,Unmarried,Black,Female,36,United-States,D,0
32,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,,Male,50,United-States,D,0
32,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,,Female,35,United-States,B,0
26,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,,Male,55,United-States,C,0
29,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,,Female,40,United-States,M,0
19,Private,HS-grad,9,Never-married,Other-service,Own-child,,Female,40,United-States,M,0
35,Private,Some-college,10,Never-married,Other-service,Own-child,,Male,48,United-States,C,0
44,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Japan,C,1
45,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,,Female,40,Germany,C,0
48,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,,Female,40,United-States,M,0
27,Private,Some-college,10,Never-married,Sales,Own-child,,Male,24,United-States,C,0
58,State-gov,Doctorate,16,Never-married,Exec-managerial,Not-in-family,,Female,43,United-States,B,1
21,Private,Some-college,10,Never-married,Sales,Own-child,,Female,9,United-States,C,0
51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,50,United-States,M,0
51,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,40,United-States,D,0
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,45,United-States,A,1
18,Private,11th,7,Never-married,Other-service,Own-child,,Female,40,United-States,A,0
22,,Some-college,10,Never-married,,Own-child,,Female,40,Mexico,M,0
54,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,40,United-States,M,0
34,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,,Female,40,United-States,M,0
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,Female,40,United-States,C,0
19,,Some-college,10,Never-married,,Own-child,,Male,10,United-States,D,0
48,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,38,United-States,A,1
28,Private,HS-grad,9,Divorced,Other-service,Own-child,,Female,40,United-States,M,0
37,Private,Masters,14,Separated,Exec-managerial,Not-in-family,,Male,45,United-States,M,1
57,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,,Male,55,United-States,M,1
42,Private,Some-college,10,Divorced,Tech-support,Not-in-family,,Female,40,United-States,A,0
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,,Female,40,United-States,C,0
42,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,,Female,35,United-States,A,0
58,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,Female,40,United-States,D,0
19,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,,Female,40,United-States,B,0
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,B,1
27,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,,Male,65,United-States,C,0
34,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,,Female,40,United-States,A,0
27,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Not-in-family,,Male,50,United-States,D,0
53,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,,Female,26,United-States,C,0
42,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,40,United-States,B,1
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,,Male,40,United-States,M,0
73,Private,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,,Male,60,United-States,A,1
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,,Male,60,United-States,A,1
24,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,,Female,40,United-States,B,0
30,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,,Female,40,United-States,D,0
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,,Female,40,United-States,B,0
43,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,,Female,55,United-States,B,0
73,,HS-grad,9,Widowed,,Not-in-family,,Female,22,United-States,M,1
27,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,,Male,40,United-States,D,0
39,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,Female,40,United-States,M,0
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Japan,D,1
40,Private,10th,6,Married-civ-spouse,Sales,Wife,Black,Female,32,United-States,M,0
22,Private,10th,6,Married-civ-spouse,Other-service,Wife,,Female,40,United-States,M,0
42,Local-gov,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,,Male,65,United-States,M,1
49,Self-emp-inc,Masters,14,Divorced,Prof-specialty,Unmarried,,Male,80,Mexico,A,1
32,Private,10th,6,Married-civ-spouse,Exec-managerial,Wife,,Female,35,United-States,D,0
65,Private,Some-college,10,Widowed,Sales,Unmarried,,Female,24,United-States,M,0
32,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,,Male,40,United-States,B,0
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,,Male,60,United-States,C,1
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,Male,44,United-States,A,1
50,Private,11th,7,Divorced,Other-service,Not-in-family,,Female,40,United-States,B,0
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,Male,40,United-States,B,1
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,D,0
47,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,,Male,38,United-States,D,1
28,Private,Some-college,10,Never-married,Tech-support,Not-in-family,,Female,40,United-States,M,0
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,A,0
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,45,United-States,C,0
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,,Female,40,United-States,D,0
48,Private,11th,7,Separated,Sales,Not-in-family,Black,Female,35,United-States,C,0
48,Private,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,20,United-States,C,0
45,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,,Male,50,United-States,C,1
55,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,,Female,40,United-States,B,0
26,Private,Assoc-voc,11,Never-married,Other-service,Own-child,,Female,35,United-States,D,0
33,Private,Assoc-acdm,12,Divorced,Other-service,Not-in-family,,Female,45,United-States,A,0
60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,55,United-States,M,0
36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,C,1
29,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,,Male,40,United-States,M,0
24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,52,Dominican-Republic,A,0
37,,9th,5,Divorced,,Unmarried,,Female,40,United-States,C,0
60,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,,Female,40,United-States,D,0
32,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,60,,D,0
72,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,,Female,25,United-States,A,0
21,Private,9th,5,Never-married,Craft-repair,Own-child,,Male,30,El-Salvador,B,0
36,Private,9th,5,Married-civ-spouse,Other-service,Own-child,,Male,50,United-States,C,1
29,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,,Female,50,United-States,C,1
38,,Bachelors,13,Married-civ-spouse,,Wife,Other,Female,50,,A,1
44,Private,HS-grad,9,Widowed,Sales,Unmarried,Black,Female,30,United-States,C,0
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,Columbia,A,0
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,,Male,40,United-States,B,1
37,Private,Some-college,10,Divorced,Craft-repair,Unmarried,,Female,40,United-States,B,0
28,Private,10th,6,Married-civ-spouse,Craft-repair,Wife,Other,Female,48,Guatemala,C,0
41,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,,Female,35,United-States,D,0
66,,10th,6,Divorced,,Not-in-family,,Male,40,United-States,A,0
49,Private,HS-grad,9,Separated,Prof-specialty,Unmarried,,Female,60,United-States,M,0
39,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
21,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,,Male,40,United-States,B,0
48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,16,Trinadad&Tobago,M,0
55,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,A,0
27,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Other,Female,40,United-States,M,0
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,40,United-States,M,0
44,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Not-in-family,,Male,50,United-States,A,1
27,Private,Some-college,10,Never-married,Exec-managerial,Own-child,,Female,40,United-States,D,0
24,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,,Male,35,United-States,M,0
34,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,40,United-States,D,0
41,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,M,1
37,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,,Male,84,United-States,D,0
42,,Masters,14,Married-civ-spouse,,Wife,,Female,48,United-States,A,1
25,Private,10th,6,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,B,0
43,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,40,United-States,M,1
38,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,A,0
18,Private,12th,8,Never-married,Adm-clerical,Own-child,,Female,12,United-States,D,0
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,38,United-States,A,0
28,Private,Bachelors,13,Separated,Exec-managerial,Not-in-family,,Female,50,United-States,A,1
21,Private,9th,5,Never-married,Handlers-cleaners,Own-child,,Male,40,United-States,B,0
27,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,,Female,35,United-States,C,0
24,Private,Some-college,10,Never-married,Other-service,Own-child,,Female,40,United-States,M,0
26,Private,HS-grad,9,Never-married,Priv-house-serv,Other-relative,,Female,15,Mexico,D,0
39,State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,,Female,40,United-States,A,1
32,Private,HS-grad,9,Never-married,Craft-repair,Own-child,,Male,40,United-States,M,0
42,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,,Female,40,United-States,C,0
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,C,0
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,40,United-States,M,1
35,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,Male,40,United-States,B,0
34,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,,Female,35,United-States,C,0
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,70,United-States,B,0
59,Local-gov,HS-grad,9,Widowed,Craft-repair,Not-in-family,Black,Male,40,United-States,C,0
45,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,,Male,42,United-States,C,1
21,Private,Some-college,10,Never-married,Sales,Own-child,,Female,30,United-States,A,0
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,90,United-States,D,0
46,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,,Male,40,United-States,A,0
29,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,,Male,40,United-States,D,1
23,Private,HS-grad,9,Never-married,Tech-support,Own-child,,Male,50,United-States,C,0
36,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,,Male,40,United-States,B,0
52,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,C,1
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,,Female,35,United-States,M,0
36,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,,Female,40,United-States,M,1
41,Private,Masters,14,Divorced,Exec-managerial,Unmarried,,Female,45,United-States,D,0
36,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,China,D,1
61,Private,11th,7,Widowed,Transport-moving,Not-in-family,,Female,30,United-States,M,0
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Wife,,Female,50,United-States,M,0
41,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,40,United-States,B,0
37,Private,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,30,United-States,M,0
48,Private,10th,6,Divorced,Machine-op-inspct,Unmarried,,Female,32,United-States,B,0
36,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,,Female,44,United-States,C,0
59,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,,Female,40,United-States,B,0
55,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,,Male,40,United-States,A,1
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,40,United-States,C,0
18,Private,11th,7,Never-married,Sales,Own-child,,Male,16,United-States,B,0
31,Private,Some-college,10,Married-civ-spouse,Sales,Wife,,Female,40,United-States,M,0
19,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,,Male,40,United-States,A,0
26,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,,Female,48,United-States,B,0
47,Private,HS-grad,9,Divorced,Other-service,Not-in-family,,Female,40,United-States,B,0
17,Private,12th,8,Never-married,Other-service,Own-child,,Female,20,United-States,B,0
48,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,,Male,47,United-States,A,0
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,,Male,40,United-States,A,0
39,Private,Some-college,10,Divorced,Other-service,Not-in-family,,Female,38,United-States,D,0
37,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Male,30,United-States,C,0
43,Local-gov,Bachelors,13,Divorced,Prof-specialty,Own-child,,Female,39,United-States,D,0
61,Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,,Male,55,United-States,C,0
38,Private,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,32,United-States,D,0
32,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,,Female,38,United-States,C,0
54,Private,HS-grad,9,Separated,Sales,Unmarried,Black,Female,20,United-States,A,0
47,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,,Female,40,United-States,D,0
17,Local-gov,12th,8,Never-married,Adm-clerical,Own-child,,Female,12,United-States,B,0
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,A,0
49,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,Female,40,United-States,C,1
61,,Bachelors,13,Never-married,,Not-in-family,,Female,45,United-States,B,0
46,Local-gov,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,,Female,36,United-States,D,0
38,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,,Male,45,United-States,A,0
39,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,,Female,40,United-States,A,0
22,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,,Male,40,United-States,B,0
68,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,,Female,45,United-States,C,0
18,Private,Some-college,10,Never-married,Other-service,Not-in-family,,Female,20,United-States,A,0
52,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,,Female,40,United-States,C,0
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,,Male,40,United-States,D,1
23,Private,Bachelors,13,Never-married,Other-service,Own-child,,Male,20,United-States,C,0
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,D,0
20,,Some-college,10,Never-married,,Own-child,,Male,60,United-States,A,0
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,40,United-States,B,1
66,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,A,0
42,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,,Male,45,United-States,C,0
50,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,Female,30,United-States,M,1
51,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,45,United-States,A,0
32,Private,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,40,Greece,C,0
28,,HS-grad,9,Married-civ-spouse,,Wife,,Female,20,United-States,M,0
41,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,,Female,40,United-States,B,0
43,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,,Female,40,United-States,M,0
26,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,B,0
49,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,,Male,44,United-States,B,0
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,40,Philippines,A,0
31,Local-gov,HS-grad,9,Never-married,Machine-op-inspct,Own-child,,Male,64,United-States,A,0
20,Self-emp-not-inc,HS-grad,9,Never-married,Handlers-cleaners,Own-child,,Male,80,United-States,D,0
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,M,1
44,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,40,United-States,C,0
47,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,55,United-States,M,1
40,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Female,45,United-States,A,0
57,Private,HS-grad,9,Divorced,Sales,Not-in-family,,Female,40,United-States,M,0
37,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,,Female,24,United-States,D,1
51,Federal-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,,Female,70,United-States,B,1
17,Private,11th,7,Never-married,Other-service,Own-child,,Female,16,United-States,A,0
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,C,0
